Date,Florida,Tampa,Orlando,Phoenix
2014-08-01,-5.039316239316239,-6.30054542034982,-3.0587980977086033,-9.234475374732334
2014-09-01,-2.0629964826305183,-0.8887925428137872,-0.33766233766233766,-11.412924424972617
2014-10-01,-3.856031961189984,-2.4385485758876317,-2.131873252562908,-8.91967515184604
2014-11-01,-3.053800170794193,1.6856060606060608,-1.3640900521237662,-10.804679191775966
2014-12-01,-3.1216996955954524,1.9954087939254812,1.3187954309449637,-9.420339213950003
2015-01-01,1.4052120592743995,9.830633284241532,9.64196321688976,-1.6047994000749906
2015-02-01,-0.7366670061445497,6.084758942457231,6.838694746586437,-1.358628116974567
2015-03-01,0.1963259009956528,5.477765810124635,7.903287461773701,-1.458813950332474
2015-04-01,1.3084580229136669,4.760285617137028,9.657842419169196,1.342083917115257
2015-05-01,-0.3863026255483533,5.941123996431758,8.308141353069946,0.25424960046491357
2015-06-01,2.378627232142857,9.493791786055397,8.147133220910623,0.47087800637496374
2015-07-01,2.4231698601232003,8.732813080639168,7.494121255495348,0.0
2015-08-01,2.289746543778802,9.032517061421116,7.782361467276173,1.032143910350929
2015-09-01,0.573019652152859,4.440069991251094,9.199895751889498,-0.881965051104517
2015-10-01,0.9535116684599116,2.9394121175764845,7.701464111415307,-3.102053049602877
2015-11-01,3.4213029843909655,5.5317563792140065,11.176073757589386,-0.3974246880216199
2015-12-01,4.540062201417166,5.24584487534626,10.700010249051962,0.15039855617386072
2016-01-01,0.0818846056941295,0.5028494803888702,6.5012406947890815,-0.6554378477250209
2016-02-01,4.117647058823529,4.672897196261682,9.91010505794433,3.250188964474679
2016-03-01,-1.1224632610216934,-0.4084609773887673,4.082897883269861,-0.5370791158851477
2016-04-01,-2.0485724879495737,-1.5741642323920804,4.103053435114504,-2.4812631885323437
2016-05-01,-2.267648218745892,-3.805995284607612,1.5014436958614052,-0.9492065792333889
2016-06-01,-1.6931252980854399,-3.332170272156315,3.4694474222785305,-1.2906482082341912
2016-07-01,-1.8341917262003653,-2.836637047163363,6.039566292562298,-1.8079887876664331
2016-08-01,-2.417992397578488,-3.51620029455081,5.068790731354091,-2.860478692352598
2016-09-01,-1.4484612606829035,-3.1413612565445024,5.238663484486874,-0.498960498960499
2016-10-01,-1.7456817346563764,-3.4576534576534574,6.56498673740053,0.23198267862666253
2016-11-01,-2.095257563368765,-2.770914225202965,2.7204692556634305,1.7476657888436677
2016-12-01,-1.975157184480908,-0.2303010363546636,2.7867790019442644,2.320168193422436
2017-01-01,-0.7300648247215055,-1.3675783855903936,2.413793103448276,1.6494054468738015
2017-02-01,-4.700433582972014,-4.919467787114846,-0.3744580212849823,-3.139742964047503
2017-03-01,0.6652700713395991,-0.6298520580049802,4.178012253233492,-0.5745932848736587
2017-04-01,4.9178259360903445,6.051112943116241,6.553620531622364,-0.9252350395463362
