Time,Employment,MSA,yoy_growth
2003-07-01,8720.43386785118,"Des Moines-West Des Moines, IA (MSA)",0.03970652678524056
2003-08-01,8728.02820855787,"Des Moines-West Des Moines, IA (MSA)",0.03720436323888898
2003-09-01,8840.7609370192,"Des Moines-West Des Moines, IA (MSA)",0.05766140593153546
2003-10-01,8815.76890615119,"Des Moines-West Des Moines, IA (MSA)",0.008061787949080967
2003-11-01,8916.69614622753,"Des Moines-West Des Moines, IA (MSA)",0.030127206880951274
2003-12-01,8990.94820436358,"Des Moines-West Des Moines, IA (MSA)",0.04639603693140448
2004-01-01,8970.699346470668,"Des Moines-West Des Moines, IA (MSA)",0.03527236895115271
2004-02-01,9119.641703041769,"Des Moines-West Des Moines, IA (MSA)",0.057513359304559586
2004-03-01,9089.99526254774,"Des Moines-West Des Moines, IA (MSA)",0.08575113457536254
2004-04-01,9094.707442461839,"Des Moines-West Des Moines, IA (MSA)",0.04627389705260376
2004-05-01,9101.37957115451,"Des Moines-West Des Moines, IA (MSA)",0.04726877437224286
2004-06-01,9025.474365885591,"Des Moines-West Des Moines, IA (MSA)",0.03582042706429034
2004-07-01,9433.00453131064,"Des Moines-West Des Moines, IA (MSA)",0.08171275354617724
2004-08-01,9835.17492862393,"Des Moines-West Des Moines, IA (MSA)",0.12684958086873488
2004-09-01,9731.03183268453,"Des Moines-West Des Moines, IA (MSA)",0.10070070913663898
2004-10-01,9683.711359407811,"Des Moines-West Des Moines, IA (MSA)",0.09845340349734166
2004-11-01,9687.653529384359,"Des Moines-West Des Moines, IA (MSA)",0.08646222440617812
2004-12-01,9698.94775318841,"Des Moines-West Des Moines, IA (MSA)",0.07874581553936832
2005-01-01,9489.58419208501,"Des Moines-West Des Moines, IA (MSA)",0.05784218437980382
2005-02-01,9414.45589839722,"Des Moines-West Des Moines, IA (MSA)",0.032327387956164966
2005-03-01,9517.79598554742,"Des Moines-West Des Moines, IA (MSA)",0.047062810336358396
2005-04-01,9391.76435965441,"Des Moines-West Des Moines, IA (MSA)",0.03266261384128266
2005-05-01,9303.28919946579,"Des Moines-West Des Moines, IA (MSA)",0.02218450804438521
2005-06-01,9239.56116360706,"Des Moines-West Des Moines, IA (MSA)",0.023720282064139786
2005-07-01,9225.554002875651,"Des Moines-West Des Moines, IA (MSA)",-0.021991988633781046
2005-08-01,9124.05326374532,"Des Moines-West Des Moines, IA (MSA)",-0.07230391630442567
2005-09-01,9117.524507639331,"Des Moines-West Des Moines, IA (MSA)",-0.06304648218131959
2005-10-01,9257.45597292156,"Des Moines-West Des Moines, IA (MSA)",-0.04401777073540514
2005-11-01,9287.190125472162,"Des Moines-West Des Moines, IA (MSA)",-0.04133750269841108
2005-12-01,9213.77328616516,"Des Moines-West Des Moines, IA (MSA)",-0.050023412783490206
2006-01-01,9404.87648438898,"Des Moines-West Des Moines, IA (MSA)",-0.00892638770902976
2006-02-01,9415.57987865777,"Des Moines-West Des Moines, IA (MSA)",0.00011938876475503513
2006-03-01,9553.412928586811,"Des Moines-West Des Moines, IA (MSA)",0.003742141888045891
2006-04-01,9483.51252388322,"Des Moines-West Des Moines, IA (MSA)",0.009769001937798505
2006-05-01,9595.808026174509,"Des Moines-West Des Moines, IA (MSA)",0.03144251677412302
2006-06-01,9647.5497018265,"Des Moines-West Des Moines, IA (MSA)",0.04415670084272305
2006-07-01,9902.52575302656,"Des Moines-West Des Moines, IA (MSA)",0.07338006475707526
2006-08-01,9804.888058138382,"Des Moines-West Des Moines, IA (MSA)",0.07461977420697208
2006-09-01,9713.61185086664,"Des Moines-West Des Moines, IA (MSA)",0.06537820027002539
2006-10-01,9733.196195517481,"Des Moines-West Des Moines, IA (MSA)",0.05138995248667455
2006-11-01,9792.36535055125,"Des Moines-West Des Moines, IA (MSA)",0.05439484044733134
2006-12-01,9945.157594101689,"Des Moines-West Des Moines, IA (MSA)",0.07937945564980753
2007-01-01,10015.784212815599,"Des Moines-West Des Moines, IA (MSA)",0.06495648607832916
2007-02-01,10114.133344365,"Des Moines-West Des Moines, IA (MSA)",0.07419123141747597
2007-03-01,10097.209341545402,"Des Moines-West Des Moines, IA (MSA)",0.056921690397300884
2007-04-01,10278.774824132499,"Des Moines-West Des Moines, IA (MSA)",0.08385735751879841
2007-05-01,10282.7676223986,"Des Moines-West Des Moines, IA (MSA)",0.07158955184912719
2007-06-01,10247.787526849901,"Des Moines-West Des Moines, IA (MSA)",0.06221660873224244
2007-07-01,10170.333368321099,"Des Moines-West Des Moines, IA (MSA)",0.027044374533707893
2007-08-01,10173.720558720199,"Des Moines-West Des Moines, IA (MSA)",0.03761720668250512
2007-09-01,10318.025729549401,"Des Moines-West Des Moines, IA (MSA)",0.06222339207725658
2007-10-01,10318.672267070699,"Des Moines-West Des Moines, IA (MSA)",0.06015249870570294
2007-11-01,10303.1599415381,"Des Moines-West Des Moines, IA (MSA)",0.05216253404578053
2007-12-01,10280.7111159955,"Des Moines-West Des Moines, IA (MSA)",0.0337403926201052
2008-01-01,10219.093429500599,"Des Moines-West Des Moines, IA (MSA)",0.020298881481976894
2008-02-01,10320.040016721801,"Des Moines-West Des Moines, IA (MSA)",0.020358311023407794
2008-03-01,10232.12281166,"Des Moines-West Des Moines, IA (MSA)",0.013361461127629592
2008-04-01,10369.2964415837,"Des Moines-West Des Moines, IA (MSA)",0.008806654392182534
2008-05-01,10371.472847888801,"Des Moines-West Des Moines, IA (MSA)",0.008626590500496967
2008-06-01,10342.9007956107,"Des Moines-West Des Moines, IA (MSA)",0.009281346682061375
2008-07-01,10340.657830163802,"Des Moines-West Des Moines, IA (MSA)",0.016747185728762437
2008-08-01,10557.6817456376,"Des Moines-West Des Moines, IA (MSA)",0.03774048881146985
2008-09-01,10524.6696122247,"Des Moines-West Des Moines, IA (MSA)",0.020027463401598222
2008-10-01,10199.889296895399,"Des Moines-West Des Moines, IA (MSA)",-0.01151145875175863
2008-11-01,10201.2429079348,"Des Moines-West Des Moines, IA (MSA)",-0.009891822914678161
2008-12-01,10316.658320378301,"Des Moines-West Des Moines, IA (MSA)",0.0034965678908018827
2009-01-01,10330.346782228,"Des Moines-West Des Moines, IA (MSA)",0.01088681236695943
2009-02-01,10229.1160431786,"Des Moines-West Des Moines, IA (MSA)",-0.008810428389412817
2009-03-01,10147.4088912101,"Des Moines-West Des Moines, IA (MSA)",-0.008279212633507949
2009-04-01,10065.634799173,"Des Moines-West Des Moines, IA (MSA)",-0.029284691022327558
2009-05-01,10070.298118173501,"Des Moines-West Des Moines, IA (MSA)",-0.029038761816418956
2009-06-01,10032.921637422198,"Des Moines-West Des Moines, IA (MSA)",-0.02997023410686206
2009-07-01,10117.0227175458,"Des Moines-West Des Moines, IA (MSA)",-0.02162677813065772
2009-08-01,10042.312613419099,"Des Moines-West Des Moines, IA (MSA)",-0.04881461144928423
2009-09-01,9929.415978985231,"Des Moines-West Des Moines, IA (MSA)",-0.056557940075198654
2009-10-01,10089.241754004699,"Des Moines-West Des Moines, IA (MSA)",-0.01084791605771429
2009-11-01,9904.34506170851,"Des Moines-West Des Moines, IA (MSA)",-0.029104085541905467
2009-12-01,9736.62636720883,"Des Moines-West Des Moines, IA (MSA)",-0.05622285193101195
2010-01-01,9639.875664220881,"Des Moines-West Des Moines, IA (MSA)",-0.06683910352312505
2010-02-01,9649.7458112898,"Des Moines-West Des Moines, IA (MSA)",-0.05663932537701133
2010-03-01,9538.438375922287,"Des Moines-West Des Moines, IA (MSA)",-0.06001241517086353
2010-04-01,9567.60453761321,"Des Moines-West Des Moines, IA (MSA)",-0.04947827648194714
2010-05-01,9571.82589293974,"Des Moines-West Des Moines, IA (MSA)",-0.049499252096041446
2010-06-01,9620.208956729479,"Des Moines-West Des Moines, IA (MSA)",-0.04113584214126875
2010-07-01,9692.675537254869,"Des Moines-West Des Moines, IA (MSA)",-0.0419438793544461
2010-08-01,9740.39860554932,"Des Moines-West Des Moines, IA (MSA)",-0.03006419133640037
2010-09-01,9744.4577103982,"Des Moines-West Des Moines, IA (MSA)",-0.018627305873626487
2010-10-01,9778.421090672711,"Des Moines-West Des Moines, IA (MSA)",-0.030807138029834036
2010-11-01,9798.071299793752,"Des Moines-West Des Moines, IA (MSA)",-0.010730014074895822
2010-12-01,9758.96182359655,"Des Moines-West Des Moines, IA (MSA)",0.0022939625641733574
2011-01-01,10049.8738858309,"Des Moines-West Des Moines, IA (MSA)",0.042531484418596666
2011-02-01,10066.811086060801,"Des Moines-West Des Moines, IA (MSA)",0.04322033791636781
2011-03-01,10216.6048710852,"Des Moines-West Des Moines, IA (MSA)",0.07109827294945847
2011-04-01,10279.2718083632,"Des Moines-West Des Moines, IA (MSA)",0.07438301488655874
2011-05-01,10268.765188428699,"Des Moines-West Des Moines, IA (MSA)",0.07281153076583102
2011-06-01,10295.095444163699,"Des Moines-West Des Moines, IA (MSA)",0.07015299672489195
2011-07-01,10081.2754492271,"Des Moines-West Des Moines, IA (MSA)",0.04009212012499597
2011-08-01,10140.1049101381,"Des Moines-West Des Moines, IA (MSA)",0.041035928895256646
2011-09-01,10357.550709985599,"Des Moines-West Des Moines, IA (MSA)",0.0629170978835667
2011-10-01,10479.866500638802,"Des Moines-West Des Moines, IA (MSA)",0.07173401548795799
2011-11-01,10503.4490448526,"Des Moines-West Des Moines, IA (MSA)",0.07199148929174415
2011-12-01,10467.0764542741,"Des Moines-West Des Moines, IA (MSA)",0.07256044684644358
2012-01-01,10460.093675279699,"Des Moines-West Des Moines, IA (MSA)",0.04081840171419038
2012-02-01,10482.507898976699,"Des Moines-West Des Moines, IA (MSA)",0.041293792975960475
2012-03-01,10599.098333529699,"Des Moines-West Des Moines, IA (MSA)",0.03743841200387643
2012-04-01,10582.405124009,"Des Moines-West Des Moines, IA (MSA)",0.029489765549264746
2012-05-01,10552.730179278302,"Des Moines-West Des Moines, IA (MSA)",0.027653275310023373
2012-06-01,10560.8873708225,"Des Moines-West Des Moines, IA (MSA)",0.02581733487565474
2012-07-01,10579.9802324457,"Des Moines-West Des Moines, IA (MSA)",0.04946842150383213
2012-08-01,10659.4147737738,"Des Moines-West Des Moines, IA (MSA)",0.051213460633577235
2012-09-01,10666.316394420899,"Des Moines-West Des Moines, IA (MSA)",0.02981068527500641
2012-10-01,10484.908897374,"Des Moines-West Des Moines, IA (MSA)",0.00048115085577582484
2012-11-01,10708.3661227771,"Des Moines-West Des Moines, IA (MSA)",0.0195095036924966
2012-12-01,10866.191913882898,"Des Moines-West Des Moines, IA (MSA)",0.03813055740562832
2013-01-01,10780.2028686409,"Des Moines-West Des Moines, IA (MSA)",0.030602899295033348
2013-02-01,10793.236703441,"Des Moines-West Des Moines, IA (MSA)",0.029642601508999
2013-03-01,10783.0221623086,"Des Moines-West Des Moines, IA (MSA)",0.017352780679189328
2013-04-01,10777.9044732075,"Des Moines-West Des Moines, IA (MSA)",0.018473999710610034
2013-05-01,10630.558096983099,"Des Moines-West Des Moines, IA (MSA)",0.007375145235649416
2013-06-01,10833.589164154999,"Des Moines-West Des Moines, IA (MSA)",0.025821863614028828
2013-07-01,10983.015823696102,"Des Moines-West Des Moines, IA (MSA)",0.03809417242712887
2013-08-01,11080.5413720493,"Des Moines-West Des Moines, IA (MSA)",0.03950747833845725
2013-09-01,10873.1236457898,"Des Moines-West Des Moines, IA (MSA)",0.019388816506237472
2013-10-01,10893.8751535671,"Des Moines-West Des Moines, IA (MSA)",0.03900522743650425
2013-11-01,10922.7241750305,"Des Moines-West Des Moines, IA (MSA)",0.02001781128845148
2013-12-01,10851.780201746698,"Des Moines-West Des Moines, IA (MSA)",-0.0013262891222992623
2014-01-01,11093.9649764642,"Des Moines-West Des Moines, IA (MSA)",0.029105399188360304
2014-02-01,11098.4387984061,"Des Moines-West Des Moines, IA (MSA)",0.02827716127709845
2014-03-01,11068.070246789,"Des Moines-West Des Moines, IA (MSA)",0.02643489739609084
2014-04-01,10976.070137744999,"Des Moines-West Des Moines, IA (MSA)",0.018386288821738317
2014-05-01,11116.7640407105,"Des Moines-West Des Moines, IA (MSA)",0.045736633889934986
2014-06-01,11214.824038300801,"Des Moines-West Des Moines, IA (MSA)",0.03519008044048699
2014-07-01,11080.6840740514,"Des Moines-West Des Moines, IA (MSA)",0.008892662263544793
2014-08-01,11202.6344843088,"Des Moines-West Des Moines, IA (MSA)",0.011018695581741289
2014-09-01,11280.221736222698,"Des Moines-West Des Moines, IA (MSA)",0.037440767133236186
2014-10-01,11306.416631365399,"Des Moines-West Des Moines, IA (MSA)",0.037869121133008
2014-11-01,11329.0165525532,"Des Moines-West Des Moines, IA (MSA)",0.037196982274027235
2014-12-01,11340.992318513001,"Des Moines-West Des Moines, IA (MSA)",0.04508127769557646
2015-01-01,11198.967138808699,"Des Moines-West Des Moines, IA (MSA)",0.009464800237539928
2015-02-01,11090.203838689102,"Des Moines-West Des Moines, IA (MSA)",-0.0007419926231588825
2015-03-01,11146.645502212501,"Des Moines-West Des Moines, IA (MSA)",0.007099273285358532
2015-04-01,11384.108215813198,"Des Moines-West Des Moines, IA (MSA)",0.037175243320012985
2015-05-01,11415.9148197343,"Des Moines-West Des Moines, IA (MSA)",0.02690987934333111
2015-06-01,11516.486026408698,"Des Moines-West Des Moines, IA (MSA)",0.026898503897846426
2015-07-01,11386.108052719599,"Des Moines-West Des Moines, IA (MSA)",0.027563639268755713
2015-08-01,11312.004512703099,"Des Moines-West Des Moines, IA (MSA)",0.0097628846632003
2015-09-01,11380.412813936,"Des Moines-West Des Moines, IA (MSA)",0.008882013142664569
2015-10-01,11307.997443878201,"Des Moines-West Des Moines, IA (MSA)",0.00013981551930575264
2015-11-01,11332.465212941599,"Des Moines-West Des Moines, IA (MSA)",0.00030440951095811464
2015-12-01,11430.2742733197,"Des Moines-West Des Moines, IA (MSA)",0.007872499363301255
2016-01-01,11395.3713521335,"Des Moines-West Des Moines, IA (MSA)",0.01753770779844377
2016-02-01,11487.4700405595,"Des Moines-West Des Moines, IA (MSA)",0.035821361595221646
2016-03-01,11632.9160507161,"Des Moines-West Des Moines, IA (MSA)",0.043624832996355556
2016-04-01,11790.7705949036,"Des Moines-West Des Moines, IA (MSA)",0.035721935471899835
2016-05-01,11723.7259440874,"Des Moines-West Des Moines, IA (MSA)",0.026963334013407225
2016-06-01,11626.5700757763,"Des Moines-West Des Moines, IA (MSA)",0.009558822814109025
2016-07-01,11786.322589881498,"Des Moines-West Des Moines, IA (MSA)",0.035149371085259284
2016-08-01,11713.5861092843,"Des Moines-West Des Moines, IA (MSA)",0.035500480585048955
2016-09-01,11678.9174296065,"Des Moines-West Des Moines, IA (MSA)",0.026229682573989166
2016-10-01,11809.6667567167,"Des Moines-West Des Moines, IA (MSA)",0.0443641162220183
2016-11-01,11733.9282288865,"Des Moines-West Des Moines, IA (MSA)",0.03542592087434193
2016-12-01,11724.061346230199,"Des Moines-West Des Moines, IA (MSA)",0.02570253922919874
2017-01-01,11782.956177127198,"Des Moines-West Des Moines, IA (MSA)",0.03401247866495671
2017-02-01,11783.8940718682,"Des Moines-West Des Moines, IA (MSA)",0.025804117900817047
2017-03-01,11822.954314530198,"Des Moines-West Des Moines, IA (MSA)",0.016336253350887064
2017-04-01,11697.0421476049,"Des Moines-West Des Moines, IA (MSA)",-0.007949306327714845
2017-05-01,11636.6444485552,"Des Moines-West Des Moines, IA (MSA)",-0.0074278003381781366
2017-06-01,11754.1005361315,"Des Moines-West Des Moines, IA (MSA)",0.010968880720970908
2017-07-01,11585.9605948681,"Des Moines-West Des Moines, IA (MSA)",-0.01699953428946599
2017-08-01,11600.670539942801,"Des Moines-West Des Moines, IA (MSA)",-0.009639709674563401
2017-09-01,11675.9737662929,"Des Moines-West Des Moines, IA (MSA)",-0.0002520493300292026
2017-10-01,11599.4761205746,"Des Moines-West Des Moines, IA (MSA)",-0.01779818520472265
2017-11-01,11728.438233454699,"Des Moines-West Des Moines, IA (MSA)",-0.0004678736161249919
2017-12-01,11719.5251728121,"Des Moines-West Des Moines, IA (MSA)",-0.0003869114365865345
2018-01-01,11675.074824884201,"Des Moines-West Des Moines, IA (MSA)",-0.009155711913145681
2018-02-01,11690.147560940699,"Des Moines-West Des Moines, IA (MSA)",-0.00795547807505359
2018-03-01,11637.9263984251,"Des Moines-West Des Moines, IA (MSA)",-0.015649888444354554
2018-04-01,11403.980714196401,"Des Moines-West Des Moines, IA (MSA)",-0.025054319691282467
2018-05-01,11439.9253951755,"Des Moines-West Des Moines, IA (MSA)",-0.016905135690050588
2018-06-01,11363.938782964899,"Des Moines-West Des Moines, IA (MSA)",-0.03319367160143516
2018-07-01,11277.016321874098,"Des Moines-West Des Moines, IA (MSA)",-0.026665399943690993
2018-08-01,11582.589252153499,"Des Moines-West Des Moines, IA (MSA)",-0.0015586416084351074
2018-09-01,11581.3816972121,"Des Moines-West Des Moines, IA (MSA)",-0.008101428709430203
2018-10-01,11592.7700463746,"Des Moines-West Des Moines, IA (MSA)",-0.0005781359546147558
2018-11-01,11525.691382418001,"Des Moines-West Des Moines, IA (MSA)",-0.01728677314072169
2018-12-01,11522.871686296401,"Des Moines-West Des Moines, IA (MSA)",-0.016779987552047904
2019-01-01,11574.3660112567,"Des Moines-West Des Moines, IA (MSA)",-0.008625967296830628
2019-02-01,11487.304660984799,"Des Moines-West Des Moines, IA (MSA)",-0.01735161159416343
2019-03-01,11358.632974876899,"Des Moines-West Des Moines, IA (MSA)",-0.02399855558340669
2019-04-01,11604.659483505398,"Des Moines-West Des Moines, IA (MSA)",0.017597256110682524
2019-05-01,11634.0685508675,"Des Moines-West Des Moines, IA (MSA)",0.01697066623999799
2019-06-01,11668.516365527401,"Des Moines-West Des Moines, IA (MSA)",0.026802113983496634
2019-07-01,11775.679648396701,"Des Moines-West Des Moines, IA (MSA)",0.04421943821747809
2019-08-01,11864.1132552403,"Des Moines-West Des Moines, IA (MSA)",0.024305791818911127
2019-09-01,11689.843832655699,"Des Moines-West Des Moines, IA (MSA)",0.009365215505306113
2019-10-01,11679.558428308801,"Des Moines-West Des Moines, IA (MSA)",0.007486423140200316
2019-11-01,11724.518413761698,"Des Moines-West Des Moines, IA (MSA)",0.017250768283367357
2019-12-01,11831.0225520117,"Des Moines-West Des Moines, IA (MSA)",0.02674254075759319
2020-01-01,11989.3677889849,"Des Moines-West Des Moines, IA (MSA)",0.03585524920540695
2020-02-01,11988.2646371439,"Des Moines-West Des Moines, IA (MSA)",0.04360987985811415
2020-03-01,11287.1447534848,"Des Moines-West Des Moines, IA (MSA)",-0.006293734602589751
2020-04-01,3685.49451900247,"Des Moines-West Des Moines, IA (MSA)",-0.6824125236728447
2020-05-01,6512.18008961742,"Des Moines-West Des Moines, IA (MSA)",-0.4402491216942471
2020-06-01,8457.48747815718,"Des Moines-West Des Moines, IA (MSA)",-0.27518741773004207
2020-07-01,9169.430134683169,"Des Moines-West Des Moines, IA (MSA)",-0.22132476354079333
2020-08-01,9256.56558240811,"Des Moines-West Des Moines, IA (MSA)",-0.21978445558756388
2020-09-01,9414.456265036391,"Des Moines-West Des Moines, IA (MSA)",-0.19464653251080988
2020-10-01,9680.474536501311,"Des Moines-West Des Moines, IA (MSA)",-0.1711609136662332
2020-11-01,9632.93478512175,"Des Moines-West Des Moines, IA (MSA)",-0.17839399068066997
2020-12-01,9137.1775411083,"Des Moines-West Des Moines, IA (MSA)",-0.22769333749983844
2021-01-01,9507.51720394189,"Des Moines-West Des Moines, IA (MSA)",-0.20700429152929845
2021-02-01,9574.38036376187,"Des Moines-West Des Moines, IA (MSA)",-0.20135393624052644
2021-03-01,9704.03565783118,"Des Moines-West Des Moines, IA (MSA)",-0.14025771178001856
2021-04-01,9953.082988014929,"Des Moines-West Des Moines, IA (MSA)",1.7006099009771063
2021-05-01,10295.9090172779,"Des Moines-West Des Moines, IA (MSA)",0.5810233862686018
2021-06-01,10453.4114676751,"Des Moines-West Des Moines, IA (MSA)",0.23599490920592125
2021-07-01,10859.9118251675,"Des Moines-West Des Moines, IA (MSA)",0.18436060536522558
2021-08-01,10657.151059576801,"Des Moines-West Des Moines, IA (MSA)",0.15130724940041174
2021-09-01,10640.109207628198,"Des Moines-West Des Moines, IA (MSA)",0.13018839411296246
2021-10-01,10886.0700088867,"Des Moines-West Des Moines, IA (MSA)",0.1245388816260562
2021-11-01,10838.356213982803,"Des Moines-West Des Moines, IA (MSA)",0.12513542920718712
2021-12-01,10946.725927353698,"Des Moines-West Des Moines, IA (MSA)",0.19804237994766027
2022-01-01,10916.432635210302,"Des Moines-West Des Moines, IA (MSA)",0.1481896273281802
2022-02-01,11060.9949904456,"Des Moines-West Des Moines, IA (MSA)",0.1552700613723712
2022-03-01,11121.0558967857,"Des Moines-West Des Moines, IA (MSA)",0.14602380792067482
2022-04-01,11132.106511795999,"Des Moines-West Des Moines, IA (MSA)",0.11845812249338206
2022-05-01,11082.516341143699,"Des Moines-West Des Moines, IA (MSA)",0.07639998785398827
2022-06-01,11138.0588277388,"Des Moines-West Des Moines, IA (MSA)",0.06549511249804163
2022-07-01,11144.638894659,"Des Moines-West Des Moines, IA (MSA)",0.026218175071334615
2022-08-01,11259.1626660199,"Des Moines-West Des Moines, IA (MSA)",0.05648898125565327
2022-09-01,11363.289826270302,"Des Moines-West Des Moines, IA (MSA)",0.06796740564689263
2022-10-01,11203.1739424969,"Des Moines-West Des Moines, IA (MSA)",0.029129330727373226
2022-11-01,11548.6271914436,"Des Moines-West Des Moines, IA (MSA)",0.06553309039100053
2022-12-01,11652.0215469783,"Des Moines-West Des Moines, IA (MSA)",0.06442982352031001
2023-01-01,12015.247541277899,"Des Moines-West Des Moines, IA (MSA)",0.10065695843928313
2023-02-01,11943.0990076557,"Des Moines-West Des Moines, IA (MSA)",0.07974906579128294
2023-03-01,12025.2202109221,"Des Moines-West Des Moines, IA (MSA)",0.08130202046711488
2023-04-01,12024.138345211199,"Des Moines-West Des Moines, IA (MSA)",0.08013144973684616
2023-05-01,11986.461600777302,"Des Moines-West Des Moines, IA (MSA)",0.08156498324100991
2023-06-01,11731.214299351599,"Des Moines-West Des Moines, IA (MSA)",0.05325483378984974
2023-07-01,11727.945709788803,"Des Moines-West Des Moines, IA (MSA)",0.05233967835506537
2023-08-01,11956.910036591198,"Des Moines-West Des Moines, IA (MSA)",0.06197151522440447
2023-09-01,11969.474759647599,"Des Moines-West Des Moines, IA (MSA)",0.05334590093582614
2023-10-01,12121.5823490178,"Des Moines-West Des Moines, IA (MSA)",0.0819775191597365
2023-11-01,12257.935231453303,"Des Moines-West Des Moines, IA (MSA)",0.06141925167826279
2023-12-01,12359.8796319181,"Des Moines-West Des Moines, IA (MSA)",0.060749809128474164
2024-01-01,11801.661449333802,"Des Moines-West Des Moines, IA (MSA)",-0.017776253981478973
2024-02-01,11936.1788731833,"Des Moines-West Des Moines, IA (MSA)",-0.0005794253625430734
2024-03-01,11930.403259421197,"Des Moines-West Des Moines, IA (MSA)",-0.00788484117860766
2024-04-01,12026.877092429599,"Des Moines-West Des Moines, IA (MSA)",0.00022777076741564706
2024-05-01,11991.221847732699,"Des Moines-West Des Moines, IA (MSA)",0.0003971352942964135
2024-06-01,12026.366957176799,"Des Moines-West Des Moines, IA (MSA)",0.025159599875480332
2024-07-01,12107.173668559599,"Des Moines-West Des Moines, IA (MSA)",0.03233541219876823
2024-08-01,11951.5902599654,"Des Moines-West Des Moines, IA (MSA)",-0.0004449123234613328
2024-09-01,11871.4904235975,"Des Moines-West Des Moines, IA (MSA)",-0.00818618510984559
2024-10-01,11738.9621821209,"Des Moines-West Des Moines, IA (MSA)",-0.03156519964803972
2024-11-01,11667.0746230191,"Des Moines-West Des Moines, IA (MSA)",-0.04820229486268468
2024-12-01,11563.9846459516,"Des Moines-West Des Moines, IA (MSA)",-0.06439342531388292
2025-01-01,11587.128897911001,"Des Moines-West Des Moines, IA (MSA)",-0.018178165196808926
2025-02-01,11433.4236425721,"Des Moines-West Des Moines, IA (MSA)",-0.0421202828771885
2025-03-01,11333.5536670178,"Des Moines-West Des Moines, IA (MSA)",-0.05002761259826449
2025-04-01,11331.6871930751,"Des Moines-West Des Moines, IA (MSA)",-0.057803026838287974
2025-05-01,11501.2800202735,"Des Moines-West Des Moines, IA (MSA)",-0.04085837404066017
2025-06-01,11623.4607891314,"Des Moines-West Des Moines, IA (MSA)",-0.03350190206901693
2025-07-01,11690.0478094329,"Des Moines-West Des Moines, IA (MSA)",-0.03445278564145071
1991-01-01,15733.8123438099,"Detroit-Dearborn-Livonia, MI (MD)",-0.04280928241057569
1991-02-01,15649.9358354393,"Detroit-Dearborn-Livonia, MI (MD)",-0.03724783357257333
1991-03-01,15560.985334829098,"Detroit-Dearborn-Livonia, MI (MD)",-0.03815543229317975
1991-04-01,15662.192631779199,"Detroit-Dearborn-Livonia, MI (MD)",-0.035750408279430324
1991-05-01,15769.4822577861,"Detroit-Dearborn-Livonia, MI (MD)",-0.03551971201886084
1991-06-01,15778.673053564,"Detroit-Dearborn-Livonia, MI (MD)",0.006936263396142506
1991-07-01,15924.848280018801,"Detroit-Dearborn-Livonia, MI (MD)",0.006895196726951935
1991-08-01,15703.897368954698,"Detroit-Dearborn-Livonia, MI (MD)",-0.00652347035954004
1991-09-01,15588.0177874275,"Detroit-Dearborn-Livonia, MI (MD)",-0.013778596477290073
1991-10-01,15710.943188292302,"Detroit-Dearborn-Livonia, MI (MD)",-0.00610478636386913
1991-11-01,15677.2452805477,"Detroit-Dearborn-Livonia, MI (MD)",-0.019292205624950043
1991-12-01,15620.473452151,"Detroit-Dearborn-Livonia, MI (MD)",-0.0013570196232208787
1992-01-01,16035.309539892303,"Detroit-Dearborn-Livonia, MI (MD)",0.019162373968507396
1992-02-01,16230.6308206429,"Detroit-Dearborn-Livonia, MI (MD)",0.03710526300616612
1992-03-01,16342.560987816,"Detroit-Dearborn-Livonia, MI (MD)",0.050226617156276854
1992-04-01,16306.874196151099,"Detroit-Dearborn-Livonia, MI (MD)",0.04116164189321836
1992-05-01,16400.2341102229,"Detroit-Dearborn-Livonia, MI (MD)",0.03999826006496621
1992-06-01,16382.205203659001,"Detroit-Dearborn-Livonia, MI (MD)",0.03824986727630297
1992-07-01,16339.822654415699,"Detroit-Dearborn-Livonia, MI (MD)",0.02605829374949664
1992-08-01,16508.5176044913,"Detroit-Dearborn-Livonia, MI (MD)",0.05123697746059319
1992-09-01,16473.0708100884,"Detroit-Dearborn-Livonia, MI (MD)",0.05677777859444966
1992-10-01,16508.9445314022,"Detroit-Dearborn-Livonia, MI (MD)",0.0507927075762431
1992-11-01,16484.4107050343,"Detroit-Dearborn-Livonia, MI (MD)",0.05148643208945192
1992-12-01,16481.3055237389,"Detroit-Dearborn-Livonia, MI (MD)",0.05510921767031096
1993-01-01,16311.2268653861,"Detroit-Dearborn-Livonia, MI (MD)",0.017206859949125075
1993-02-01,16287.9886358246,"Detroit-Dearborn-Livonia, MI (MD)",0.003533923962385277
1993-03-01,16498.592193002998,"Detroit-Dearborn-Livonia, MI (MD)",0.009547536968246728
1993-04-01,16772.7062142685,"Detroit-Dearborn-Livonia, MI (MD)",0.028566604029320875
1993-05-01,16860.915915199697,"Detroit-Dearborn-Livonia, MI (MD)",0.028089952977539356
1993-06-01,17009.2174333239,"Detroit-Dearborn-Livonia, MI (MD)",0.038273982157472686
1993-07-01,17367.2525379192,"Detroit-Dearborn-Livonia, MI (MD)",0.06287888829845101
1993-08-01,17124.2838351303,"Detroit-Dearborn-Livonia, MI (MD)",0.0372999105910925
1993-09-01,17359.129418702298,"Detroit-Dearborn-Livonia, MI (MD)",0.053788308132036944
1993-10-01,17293.4358904428,"Detroit-Dearborn-Livonia, MI (MD)",0.04751917104987502
1993-11-01,17068.6191801037,"Detroit-Dearborn-Livonia, MI (MD)",0.035440058217609316
