time,unit,cases,deaths,temp,mob
2020-02-26,Mississippi,0.0,0.0,59.52926829268292,119.05
2020-02-27,Mississippi,0.0,0.0,59.52926829268292,128.15
2020-02-28,Mississippi,0.0,0.0,59.52926829268292,161.12
2020-02-29,Mississippi,0.0,0.0,59.52926829268292,162.03
2020-03-01,Mississippi,0.0,0.0,59.52926829268292,111.97
2020-03-02,Mississippi,0.0,0.0,59.52926829268292,114.42
2020-03-03,Mississippi,0.0,0.0,59.52926829268292,116.04
2020-03-04,Mississippi,0.0,0.0,59.52926829268292,110.65
2020-03-05,Mississippi,0.0,0.0,59.52926829268292,131.95
2020-03-06,Mississippi,0.0,0.0,59.52926829268292,168.8
2020-03-07,Mississippi,0.0,0.0,59.52926829268292,167.27
2020-03-08,Mississippi,0.0,0.0,59.52926829268292,114.62
2020-03-09,Mississippi,0.0,0.0,59.52926829268292,123.78
2020-03-10,Mississippi,0.0,0.0,59.52926829268292,124.92
2020-03-11,Mississippi,1.0,0.0,59.52926829268292,125.7
2020-03-12,Mississippi,1.0,0.0,59.52926829268292,129.69
2020-03-13,Mississippi,6.0,0.0,59.52926829268292,142.71
2020-03-14,Mississippi,6.0,0.0,59.52926829268292,138.43
2020-03-15,Mississippi,10.0,0.0,59.52926829268292,98.86
2020-03-16,Mississippi,12.0,0.0,60.28658536585366,105.07
2020-03-17,Mississippi,21.0,0.0,64.92439024390244,98.03
2020-03-18,Mississippi,34.0,0.0,69.9829268292683,94.13
2020-03-19,Mississippi,50.0,1.0,73.99268292682926,93.59
2020-03-20,Mississippi,80.0,1.0,68.39878048780487,96.96
2020-03-21,Mississippi,140.0,1.0,54.857317073170734,82.78
2020-03-22,Mississippi,207.0,1.0,58.603658536585364,57.31
2020-03-23,Mississippi,249.0,1.0,66.02560975609757,72.6
2020-03-24,Mississippi,320.0,1.0,70.17439024390244,74.0
2020-03-25,Mississippi,376.0,5.0,65.55853658536586,76.82
2020-03-26,Mississippi,486.0,6.0,71.33292682926829,80.99
2020-03-27,Mississippi,579.0,8.0,75.06463414634146,89.27
2020-03-28,Mississippi,669.0,13.0,76.02073170731707,77.12
2020-03-29,Mississippi,759.0,14.0,66.2280487804878,59.69
2020-03-30,Mississippi,848.0,16.0,63.46341463414634,74.94
2020-03-31,Mississippi,937.0,20.0,57.052439024390246,73.02
2020-04-01,Mississippi,1073.0,22.0,56.900000000000006,76.38
2020-04-02,Mississippi,1177.0,26.0,60.484146341463415,77.6
2020-04-03,Mississippi,1358.0,29.0,63.40487804878049,80.53
2020-04-04,Mississippi,1455.0,35.0,63.98658536585366,59.72
2020-04-05,Mississippi,1638.0,43.0,67.04634146341463,50.96
2020-04-06,Mississippi,1738.0,51.0,69.19024390243902,69.63
2020-04-07,Mississippi,1915.0,59.0,69.47439024390243,68.1
2020-04-08,Mississippi,2003.0,67.0,74.21707317073171,73.25
2020-04-09,Mississippi,2260.0,76.0,70.47195121951219,77.75
2020-04-10,Mississippi,2469.0,82.0,56.397560975609764,83.64
2020-04-11,Mississippi,2642.0,93.0,59.1109756097561,72.68
2020-04-12,Mississippi,2781.0,96.0,66.1719512195122,43.02
2020-04-13,Mississippi,2942.0,98.0,54.06585365853658,78.93
2020-04-14,Mississippi,3087.0,111.0,51.298780487804876,80.67
2020-04-15,Mississippi,3360.0,122.0,50.39878048780488,85.3
2020-04-16,Mississippi,3624.0,129.0,56.163414634146335,90.05
2020-04-17,Mississippi,3793.0,140.0,63.32439024390244,97.4
2020-04-18,Mississippi,3974.0,152.0,60.708536585365856,86.38
2020-04-19,Mississippi,4274.0,159.0,63.15975609756098,55.2
2020-04-20,Mississippi,4512.0,169.0,61.88414634146341,89.49
2020-04-21,Mississippi,4716.0,183.0,65.67804878048781,91.72
2020-04-22,Mississippi,4894.0,193.0,63.28658536585366,87.35
2020-04-23,Mississippi,5153.0,201.0,66.67682926829268,89.12
2020-04-24,Mississippi,5434.0,209.0,66.21463414634147,107.49
2020-04-25,Mississippi,5718.0,221.0,65.53292682926829,94.47
2020-04-26,Mississippi,5911.0,227.0,61.669512195121946,74.95
2020-04-27,Mississippi,6094.0,229.0,62.4609756097561,95.17
2020-04-28,Mississippi,6342.0,239.0,66.34634146341463,95.09
2020-04-29,Mississippi,6569.0,250.0,64.18658536585366,93.47
2020-04-30,Mississippi,6815.0,261.0,62.05365853658536,106.59
2020-05-01,Mississippi,7212.0,281.0,65.20243902439024,120.72
2020-05-02,Mississippi,7441.0,291.0,69.46463414634147,111.64
2020-05-03,Mississippi,7550.0,303.0,71.70853658536586,85.22
2020-05-04,Mississippi,7877.0,310.0,73.50487804878048,106.04
2020-05-05,Mississippi,8207.0,342.0,71.0170731707317,107.96
2020-05-06,Mississippi,8424.0,374.0,64.30000000000001,112.65
2020-05-07,Mississippi,8686.0,396.0,60.89512195121951,118.21
2020-05-08,Mississippi,9090.0,409.0,60.325609756097556,121.66
2020-05-09,Mississippi,9378.0,421.0,56.43658536585366,127.49
2020-05-10,Mississippi,9501.0,430.0,60.88780487804878,88.02
2020-05-11,Mississippi,9674.0,435.0,61.87682926829268,100.67333333333333
2020-05-12,Mississippi,9908.0,457.0,64.83048780487805,113.32666666666667
2020-05-13,Mississippi,10090.0,465.0,71.37560975609756,125.98
2020-05-14,Mississippi,10483.0,480.0,71.69756097560975,128.93
2020-05-15,Mississippi,10801.0,493.0,72.48048780487804,145.29
2020-05-16,Mississippi,11123.0,510.0,75.06829268292684,140.78
2020-05-17,Mississippi,11296.0,521.0,75.06585365853658,101.84
2020-05-18,Mississippi,11432.0,528.0,70.66585365853659,130.92
2020-05-19,Mississippi,11704.0,554.0,67.74268292682926,134.45
2020-05-20,Mississippi,11967.0,570.0,67.70365853658537,137.24
2020-05-21,Mississippi,12222.0,580.0,72.75731707317074,148.7
2020-05-22,Mississippi,12624.0,596.0,77.40243902439025,174.68
2020-05-23,Mississippi,13005.0,616.0,75.89756097560976,161.16
2020-05-24,Mississippi,13252.0,625.0,76.61951219512196,124.59
2020-05-25,Mississippi,13458.0,635.0,78.00487804878048,124.62
2020-05-26,Mississippi,13731.0,652.0,73.1890243902439,135.86
2020-05-27,Mississippi,14044.0,670.0,72.25365853658536,137.87
2020-05-28,Mississippi,14372.0,693.0,72.09512195121951,147.98
2020-05-29,Mississippi,14790.0,710.0,74.27926829268293,172.29
2020-05-30,Mississippi,15229.0,723.0,74.42317073170732,172.77
2020-05-31,Mississippi,15501.0,734.0,73.42682926829268,128.09
2020-06-01,Mississippi,15752.0,739.0,74.0780487804878,144.3
2020-06-02,Mississippi,16020.0,767.0,77.38170731707318,142.91
2020-06-03,Mississippi,16322.0,782.0,76.75853658536585,139.24
2020-06-04,Mississippi,16560.0,794.0,77.39390243902439,149.69
2020-06-05,Mississippi,16769.0,803.0,78.04634146341463,174.92
2020-06-06,Mississippi,17034.0,811.0,77.66463414634147,182.06
2020-06-07,Mississippi,17270.0,817.0,78.76341463414634,113.51
2020-06-08,Mississippi,17768.0,837.0,77.3609756097561,125.56
2020-06-09,Mississippi,18109.0,847.0,81.74146341463415,146.85
2020-06-10,Mississippi,18483.0,868.0,76.95243902439024,152.6
2020-06-11,Mississippi,18483.0,868.0,72.84146341463415,161.43
2020-06-12,Mississippi,19091.0,881.0,74.33048780487805,189.26
2020-06-13,Mississippi,19348.0,889.0,76.29878048780488,197.17
2020-06-14,Mississippi,19516.0,891.0,78.06463414634146,140.95
2020-06-15,Mississippi,19799.0,895.0,77.44024390243902,140.95
2020-06-16,Mississippi,20152.0,915.0,73.87682926829268,140.95
2020-06-17,Mississippi,20641.0,938.0,74.57682926829268,140.95
2020-06-18,Mississippi,21022.0,943.0,76.58414634146341,140.95
2020-06-19,Mississippi,21022.0,943.0,78.75,140.95
2020-06-20,Mississippi,21022.0,943.0,80.27560975609757,140.95
2020-06-21,Mississippi,21022.0,943.0,78.72682926829269,140.95
2020-06-22,Mississippi,22287.0,978.0,75.87926829268294,140.95
2020-06-23,Mississippi,22898.0,989.0,77.45853658536586,140.95
2020-06-24,Mississippi,23424.0,1011.0,74.30000000000001,140.95
2020-06-25,Mississippi,24516.0,1016.0,75.75121951219512,140.95
2020-06-26,Mississippi,25066.0,1022.0,74.95487804878049,140.95
2020-06-27,Mississippi,25531.0,1035.0,80.35243902439024,140.95
2020-06-28,Mississippi,25899.0,1039.0,81.97073170731707,140.95
2020-06-29,Mississippi,26568.0,1059.0,81.77073170731707,140.95
2020-06-30,Mississippi,27248.0,1073.0,82.05975609756098,140.95
2020-02-15,Missouri,0.0,0.0,36.63304347826087,133.88
2020-02-16,Missouri,0.0,0.0,36.63304347826087,101.39
2020-02-17,Missouri,0.0,0.0,36.63304347826087,105.71
2020-02-18,Missouri,0.0,0.0,36.63304347826087,104.7
2020-02-19,Missouri,0.0,0.0,36.63304347826087,106.05
2020-02-20,Missouri,0.0,0.0,36.63304347826087,112.1
2020-02-21,Missouri,0.0,0.0,36.63304347826087,137.74
2020-02-22,Missouri,0.0,0.0,36.63304347826087,147.24
2020-02-23,Missouri,0.0,0.0,36.63304347826087,100.38
2020-02-24,Missouri,0.0,0.0,36.63304347826087,101.57
2020-02-25,Missouri,0.0,0.0,36.63304347826087,105.53
2020-02-26,Missouri,0.0,0.0,36.63304347826087,108.34
2020-02-27,Missouri,0.0,0.0,36.63304347826087,114.19
2020-02-28,Missouri,0.0,0.0,36.63304347826087,137.74
2020-02-29,Missouri,0.0,0.0,36.63304347826087,144.43
2020-03-01,Missouri,0.0,0.0,36.63304347826087,103.82
2020-03-02,Missouri,0.0,0.0,36.63304347826087,103.97
2020-03-03,Missouri,0.0,0.0,36.63304347826087,111.64
2020-03-04,Missouri,0.0,0.0,36.63304347826087,112.88
2020-03-05,Missouri,0.0,0.0,36.63304347826087,118.94
2020-03-06,Missouri,0.0,0.0,36.63304347826087,144.88
2020-03-07,Missouri,1.0,0.0,36.63304347826087,149.2
2020-03-08,Missouri,1.0,0.0,36.63304347826087,104.94
2020-03-09,Missouri,1.0,0.0,36.63304347826087,104.52
2020-03-10,Missouri,1.0,0.0,36.63304347826087,113.75
2020-03-11,Missouri,1.0,0.0,36.63304347826087,114.17
2020-03-12,Missouri,2.0,0.0,36.63304347826087,110.24
2020-03-13,Missouri,4.0,0.0,36.63304347826087,126.58
2020-03-14,Missouri,5.0,0.0,36.63304347826087,108.73
2020-03-15,Missouri,5.0,0.0,36.63304347826087,79.76
2020-03-16,Missouri,9.0,0.0,40.21565217391304,85.55
2020-03-17,Missouri,16.0,0.0,45.729565217391304,81.9
2020-03-18,Missouri,21.0,1.0,53.43739130434783,75.57
2020-03-19,Missouri,35.0,1.0,61.99826086956522,72.84
2020-03-20,Missouri,73.0,3.0,42.03739130434783,81.98
2020-03-21,Missouri,93.0,3.0,38.025217391304345,70.2
2020-03-22,Missouri,130.0,3.0,38.59130434782609,48.41
2020-03-23,Missouri,183.0,4.0,45.415652173913045,60.9
2020-03-24,Missouri,255.0,5.0,45.119130434782605,54.13
2020-03-25,Missouri,384.0,8.0,51.70173913043478,61.14
2020-03-26,Missouri,508.0,8.0,60.49130434782609,62.6
2020-03-27,Missouri,670.0,9.0,62.59391304347826,67.02
2020-03-28,Missouri,837.0,11.0,64.0504347826087,59.2
2020-03-29,Missouri,902.0,12.0,55.27739130434782,52.95
2020-03-30,Missouri,1049.0,13.0,54.504347826086956,61.46
2020-03-31,Missouri,1350.0,15.0,53.96086956521739,62.87
2020-04-01,Missouri,1580.0,21.0,54.30608695652174,64.45
2020-04-02,Missouri,1834.0,28.0,59.60434782608696,64.34
2020-04-03,Missouri,2113.0,36.0,46.41826086956522,67.37
2020-04-04,Missouri,2291.0,44.0,39.20521739130435,57.08
2020-04-05,Missouri,2367.0,52.0,48.702608695652174,48.42
2020-04-06,Missouri,2722.0,56.0,60.861739130434785,59.48
2020-04-07,Missouri,3037.0,80.0,69.86869565217391,63.83
2020-04-08,Missouri,3327.0,86.0,68.72,66.22
2020-04-09,Missouri,3539.0,94.0,50.289565217391306,66.52
2020-04-10,Missouri,3799.0,105.0,44.8495652173913,75.19
2020-04-11,Missouri,4024.0,116.0,55.36347826086957,64.49
2020-04-12,Missouri,4160.0,116.0,52.44260869565217,40.76
2020-04-13,Missouri,4388.0,136.0,38.09130434782609,64.19
2020-04-14,Missouri,4686.0,151.0,40.6704347826087,66.46
2020-04-15,Missouri,4895.0,164.0,43.49130434782609,73.01
2020-04-16,Missouri,5111.0,170.0,46.05391304347826,73.17
2020-04-17,Missouri,5283.0,184.0,41.70347826086956,78.23
2020-04-18,Missouri,5517.0,194.0,47.80608695652174,79.38
2020-04-19,Missouri,5667.0,196.0,55.022608695652174,63.24
2020-04-20,Missouri,5807.0,201.0,56.61826086956522,76.2
2020-04-21,Missouri,5941.0,221.0,57.666086956521745,78.53
2020-04-22,Missouri,6137.0,236.0,57.11130434782609,74.8
2020-04-23,Missouri,6321.0,248.0,58.280869565217394,79.67
2020-04-24,Missouri,6625.0,267.0,58.616521739130434,86.21
2020-04-25,Missouri,6826.0,280.0,53.88956521739131,78.38
2020-04-26,Missouri,6997.0,282.0,56.64695652173913,72.12
2020-04-27,Missouri,7171.0,296.0,61.046956521739126,79.98
2020-04-28,Missouri,7306.0,324.0,65.04,79.92
2020-04-29,Missouri,7426.0,331.0,55.12173913043478,81.47
2020-04-30,Missouri,7563.0,341.0,58.867826086956526,92.62
2020-05-01,Missouri,7840.0,355.0,65.46347826086956,104.72
2020-05-02,Missouri,8154.0,373.0,72.26347826086956,99.33
2020-05-03,Missouri,8454.0,378.0,65.01913043478261,75.51
2020-05-04,Missouri,8776.0,387.0,57.0295652173913,83.5
2020-05-05,Missouri,8919.0,408.0,57.82,93.93
2020-05-06,Missouri,9164.0,429.0,52.625217391304346,95.51
2020-05-07,Missouri,9409.0,449.0,55.063478260869566,97.95
2020-05-08,Missouri,9573.0,481.0,51.94347826086957,113.54
2020-05-09,Missouri,9737.0,492.0,52.3295652173913,111.39
2020-05-10,Missouri,9906.0,502.0,51.471304347826084,79.84
2020-05-11,Missouri,10025.0,512.0,47.7,86.5
2020-05-12,Missouri,10124.0,528.0,48.8,93.16
2020-05-13,Missouri,10369.0,548.0,55.65652173913043,99.82
2020-05-14,Missouri,10490.0,564.0,70.26173913043479,107.79
2020-05-15,Missouri,10567.0,579.0,65.01565217391304,124.46
2020-05-16,Missouri,10794.0,593.0,67.31478260869565,117.6
2020-05-17,Missouri,11069.0,601.0,64.2104347826087,95.55
2020-05-18,Missouri,11225.0,609.0,57.45478260869565,113.53
2020-05-19,Missouri,11369.0,631.0,59.48956521739131,117.94
2020-05-20,Missouri,11510.0,643.0,62.17391304347826,121.79
2020-05-21,Missouri,11657.0,670.0,62.66695652173913,130.55
2020-05-22,Missouri,11797.0,680.0,65.96695652173914,152.21
2020-05-23,Missouri,11922.0,685.0,72.57565217391306,142.56
2020-05-24,Missouri,12114.0,689.0,73.48347826086957,109.7
2020-05-25,Missouri,12296.0,694.0,72.12521739130435,107.3
2020-05-26,Missouri,12437.0,698.0,71.47913043478262,121.29
2020-05-27,Missouri,12624.0,705.0,68.6704347826087,121.75
2020-05-28,Missouri,12815.0,715.0,66.96782608695652,127.43
2020-05-29,Missouri,12949.0,740.0,66.83217391304348,156.56
2020-05-30,Missouri,13118.0,782.0,65.11826086956522,149.47
2020-05-31,Missouri,13297.0,784.0,68.5904347826087,117.7
2020-06-01,Missouri,13523.0,786.0,72.83043478260869,129.26
2020-06-02,Missouri,13822.0,797.0,75.90434782608696,129.34
2020-06-03,Missouri,14020.0,801.0,77.95217391304348,130.84
2020-06-04,Missouri,14286.0,806.0,74.3208695652174,137.95
2020-06-05,Missouri,14515.0,816.0,76.81652173913044,161.75
2020-06-06,Missouri,14659.0,823.0,80.1713043478261,155.54
2020-06-07,Missouri,14985.0,823.0,80.87913043478261,126.16
2020-06-08,Missouri,15159.0,832.0,78.34434782608696,130.88
2020-06-09,Missouri,15396.0,854.0,78.17217391304347,130.78
2020-06-10,Missouri,15662.0,861.0,66.46347826086956,139.1
2020-06-11,Missouri,15924.0,873.0,71.32434782608695,149.57
2020-06-12,Missouri,16111.0,884.0,75.86086956521739,174.28
2020-06-13,Missouri,16327.0,890.0,76.39652173913043,170.28
2020-06-14,Missouri,16384.0,890.0,75.5008695652174,136.46
2020-06-15,Missouri,16712.0,895.0,75.52608695652174,136.46
2020-06-16,Missouri,16930.0,903.0,73.6713043478261,136.46
2020-06-17,Missouri,17151.0,924.0,74.26086956521739,136.46
2020-06-18,Missouri,17488.0,963.0,76.3895652173913,136.46
2020-06-19,Missouri,17780.0,973.0,74.6608695652174,136.46
2020-06-20,Missouri,18155.0,975.0,74.85739130434783,136.46
2020-06-21,Missouri,18552.0,975.0,76.5104347826087,136.46
2020-06-22,Missouri,18733.0,980.0,74.57739130434783,136.46
2020-06-23,Missouri,19148.0,993.0,71.16608695652174,136.46
2020-06-24,Missouri,19478.0,1001.0,71.9695652173913,136.46
2020-06-25,Missouri,20076.0,1006.0,77.04086956521739,136.46
2020-06-26,Missouri,20567.0,1019.0,79.69739130434783,136.46
2020-06-27,Missouri,20909.0,1021.0,76.33217391304349,136.46
2020-06-28,Missouri,21254.0,1023.0,80.37739130434782,136.46
2020-06-29,Missouri,21748.0,1026.0,79.9608695652174,136.46
2020-06-30,Missouri,22275.0,1037.0,78.05826086956522,136.46
2020-02-15,New Jersey,0.0,0.0,43.96190476190476,122.82
2020-02-16,New Jersey,0.0,0.0,43.96190476190476,99.26
2020-02-17,New Jersey,0.0,0.0,43.96190476190476,107.07
2020-02-18,New Jersey,0.0,0.0,43.96190476190476,104.48
2020-02-19,New Jersey,0.0,0.0,43.96190476190476,106.93
2020-02-20,New Jersey,0.0,0.0,43.96190476190476,109.66
2020-02-21,New Jersey,0.0,0.0,43.96190476190476,127.32
2020-02-22,New Jersey,0.0,0.0,43.96190476190476,129.86
2020-02-23,New Jersey,0.0,0.0,43.96190476190476,99.58
2020-02-24,New Jersey,0.0,0.0,43.96190476190476,101.05
2020-02-25,New Jersey,0.0,0.0,43.96190476190476,103.57
2020-02-26,New Jersey,0.0,0.0,43.96190476190476,106.94
2020-02-27,New Jersey,0.0,0.0,43.96190476190476,109.21
2020-02-28,New Jersey,0.0,0.0,43.96190476190476,128.15
2020-02-29,New Jersey,0.0,0.0,43.96190476190476,128.47
2020-03-01,New Jersey,0.0,0.0,43.96190476190476,97.69
2020-03-02,New Jersey,0.0,0.0,43.96190476190476,104.58
2020-03-03,New Jersey,0.0,0.0,43.96190476190476,106.57
2020-03-04,New Jersey,1.0,0.0,43.96190476190476,109.66
2020-03-05,New Jersey,2.0,0.0,43.96190476190476,113.93
2020-03-06,New Jersey,4.0,0.0,43.96190476190476,129.58
2020-03-07,New Jersey,4.0,0.0,43.96190476190476,129.12
2020-03-08,New Jersey,6.0,0.0,43.96190476190476,99.56
2020-03-09,New Jersey,11.0,0.0,43.96190476190476,107.24
2020-03-10,New Jersey,15.0,1.0,43.96190476190476,104.17
2020-03-11,New Jersey,23.0,1.0,43.96190476190476,104.19
2020-03-12,New Jersey,29.0,1.0,43.96190476190476,98.51
2020-03-13,New Jersey,50.0,1.0,43.96190476190476,107.51
2020-03-14,New Jersey,75.0,2.0,43.96190476190476,98.07
2020-03-15,New Jersey,98.0,2.0,43.96190476190476,71.23
2020-03-16,New Jersey,176.0,3.0,38.77619047619047,72.84
2020-03-17,New Jersey,268.0,3.0,46.54761904761905,64.92
2020-03-18,New Jersey,427.0,5.0,45.7,64.44
2020-03-19,New Jersey,735.0,9.0,47.10476190476191,59.21
2020-03-20,New Jersey,896.0,11.0,61.904761904761905,67.61
2020-03-21,New Jersey,1336.0,16.0,46.576190476190476,55.58
2020-03-22,New Jersey,1914.0,20.0,37.63809523809524,37.31
2020-03-23,New Jersey,2844.0,27.0,38.65714285714286,41.08
2020-03-24,New Jersey,3675.0,44.0,44.30952380952381,48.98
2020-03-25,New Jersey,4402.0,62.0,41.88095238095238,45.14
2020-03-26,New Jersey,6876.0,82.0,46.05714285714286,51.45
2020-03-27,New Jersey,8825.0,108.0,55.27619047619047,57.0
2020-03-28,New Jersey,11124.0,140.0,46.785714285714285,43.06
2020-03-29,New Jersey,13386.0,161.0,47.542857142857144,35.92
2020-03-30,New Jersey,16636.0,199.0,47.695238095238096,46.49
2020-03-31,New Jersey,18696.0,267.0,42.7047619047619,46.42
2020-04-01,New Jersey,22255.0,355.0,44.904761904761905,49.04
2020-04-02,New Jersey,25590.0,539.0,47.7047619047619,49.15
2020-04-03,New Jersey,29895.0,647.0,49.733333333333334,53.63
2020-04-04,New Jersey,34124.0,847.0,50.24761904761905,49.01
2020-04-05,New Jersey,37505.0,917.0,53.84285714285714,40.51
2020-04-06,New Jersey,41090.0,1005.0,54.38095238095238,50.71
2020-04-07,New Jersey,44416.0,1232.0,54.62380952380952,50.85
2020-04-08,New Jersey,47437.0,1504.0,57.01428571428571,50.27
2020-04-09,New Jersey,51027.0,1700.0,50.766666666666666,48.76
2020-04-10,New Jersey,54588.0,1932.0,42.74761904761905,55.64
2020-04-11,New Jersey,58151.0,2183.0,44.65714285714286,52.65
2020-04-12,New Jersey,61850.0,2350.0,53.023809523809526,34.22
2020-04-13,New Jersey,64584.0,2443.0,60.05714285714286,41.88
2020-04-14,New Jersey,68824.0,2805.0,50.07142857142857,54.55
2020-04-15,New Jersey,71030.0,3156.0,44.095238095238095,55.74
2020-04-16,New Jersey,75317.0,3518.0,42.16190476190476,56.82
2020-04-17,New Jersey,78467.0,3840.0,41.12380952380953,62.73
2020-04-18,New Jersey,81420.0,4070.0,42.27619047619047,54.92
2020-04-19,New Jersey,85301.0,4202.0,48.76190476190476,49.56
2020-04-20,New Jersey,88806.0,4377.0,50.042857142857144,56.11
2020-04-21,New Jersey,92387.0,4753.0,47.885714285714286,53.94
2020-04-22,New Jersey,95865.0,5063.0,42.09047619047619,60.05
2020-04-23,New Jersey,99989.0,5368.0,44.05714285714286,59.13
2020-04-24,New Jersey,102196.0,5617.0,46.07142857142857,61.97
2020-04-25,New Jersey,105523.0,5863.0,51.55238095238095,67.72
2020-04-26,New Jersey,109038.0,5938.0,46.78095238095238,44.88
2020-04-27,New Jersey,111188.0,6044.0,44.53333333333334,57.35
2020-04-28,New Jersey,113856.0,6442.0,51.24285714285714,66.65
2020-04-29,New Jersey,116264.0,6770.0,52.233333333333334,62.49
2020-04-30,New Jersey,118652.0,7228.0,57.65714285714286,60.78
2020-05-01,New Jersey,121190.0,7538.0,59.23809523809524,73.88
2020-05-02,New Jersey,123717.0,7742.0,61.709523809523816,79.77
2020-05-03,New Jersey,126744.0,7871.0,65.81428571428572,65.64
2020-05-04,New Jersey,128269.0,7910.0,60.833333333333336,69.91
2020-05-05,New Jersey,130593.0,8244.0,52.05238095238095,73.57
2020-05-06,New Jersey,131890.0,8549.0,47.48095238095238,68.22
2020-05-07,New Jersey,133635.0,8801.0,54.971428571428575,77.13
2020-05-08,New Jersey,135454.0,8952.0,47.51428571428571,78.28
2020-05-09,New Jersey,137085.0,9116.0,39.54761904761905,80.65
2020-05-10,New Jersey,138532.0,9255.0,50.74285714285714,67.7
2020-05-11,New Jersey,139945.0,9310.0,50.471428571428575,73.09
2020-05-12,New Jersey,140743.0,9508.0,50.18095238095238,78.48
2020-05-13,New Jersey,141560.0,9702.0,50.81428571428571,83.87
2020-05-14,New Jersey,142704.0,9946.0,58.0047619047619,86.91
2020-05-15,New Jersey,143905.0,10138.0,72.03809523809524,105.04
2020-05-16,New Jersey,145089.0,10249.0,68.17142857142856,102.87
2020-05-17,New Jersey,146334.0,10356.0,59.280952380952385,80.17
2020-05-18,New Jersey,148039.0,10435.0,59.12857142857143,85.47
2020-05-19,New Jersey,149013.0,10586.0,57.81904761904762,90.71
2020-05-20,New Jersey,150399.0,10747.0,53.18571428571429,92.94
2020-05-21,New Jersey,151472.0,10843.0,56.17619047619048,100.01
2020-05-22,New Jersey,152719.0,10985.0,63.05238095238095,108.01
2020-05-23,New Jersey,153104.0,11081.0,63.438095238095244,92.62
2020-05-24,New Jersey,154154.0,11133.0,58.26190476190476,92.82
2020-05-25,New Jersey,155092.0,11144.0,62.12857142857143,86.18
2020-05-26,New Jersey,155764.0,11191.0,66.3952380952381,101.33
2020-05-27,New Jersey,156628.0,11339.0,67.95714285714286,102.41
2020-05-28,New Jersey,157815.0,11401.0,70.32380952380952,98.62
2020-05-29,New Jersey,158844.0,11531.0,74.1,112.45
2020-05-30,New Jersey,159608.0,11634.0,72.13809523809525,119.55
2020-05-31,New Jersey,160445.0,11698.0,61.81428571428571,99.37
2020-06-01,New Jersey,160918.0,11721.0,59.209523809523816,101.98
2020-06-02,New Jersey,161545.0,11770.0,63.852380952380955,100.35
2020-06-03,New Jersey,162068.0,11880.0,71.18095238095238,99.63
2020-06-04,New Jersey,162530.0,11970.0,75.28571428571429,114.34
2020-06-05,New Jersey,163336.0,12049.0,73.22857142857143,120.11
2020-06-06,New Jersey,163893.0,12106.0,76.64761904761905,133.59
2020-06-07,New Jersey,164164.0,12176.0,68.54285714285714,114.79
2020-06-08,New Jersey,164497.0,12214.0,67.14285714285714,113.57
2020-06-09,New Jersey,164796.0,12303.0,74.13333333333333,125.61
2020-06-10,New Jersey,165346.0,12377.0,77.76190476190476,121.25
2020-06-11,New Jersey,165816.0,12443.0,74.65238095238095,111.14
2020-06-12,New Jersey,166164.0,12489.0,74.50952380952381,146.08
2020-06-13,New Jersey,166605.0,12589.0,65.27142857142857,144.14
2020-06-14,New Jersey,166881.0,12625.0,62.19523809523809,116.3
2020-06-15,New Jersey,167103.0,12676.0,63.471428571428575,116.3
2020-06-16,New Jersey,167426.0,12727.0,64.91428571428571,116.3
2020-06-17,New Jersey,167703.0,12769.0,65.9,116.3
2020-06-18,New Jersey,168107.0,12800.0,69.25714285714287,116.3
2020-06-19,New Jersey,168496.0,12835.0,72.68095238095238,116.3
2020-06-20,New Jersey,168834.0,12857.0,73.15714285714286,116.3
2020-06-21,New Jersey,169142.0,12870.0,74.41904761904762,116.3
2020-06-22,New Jersey,169415.0,12895.0,78.04285714285714,116.3
2020-06-23,New Jersey,169734.0,12949.0,78.45238095238095,116.3
2020-06-24,New Jersey,169892.0,12995.0,76.84285714285714,116.3
2020-06-25,New Jersey,172050.0,14872.0,73.8952380952381,116.3
2020-06-26,New Jersey,172438.0,14914.0,74.70476190476191,116.3
2020-06-27,New Jersey,172727.0,14948.0,74.26666666666667,116.3
2020-06-28,New Jersey,173036.0,14975.0,77.88095238095238,116.3
2020-06-29,New Jersey,173126.0,14992.0,76.65714285714286,116.3
2020-06-30,New Jersey,173521.0,15035.0,71.94285714285714,116.3
2020-02-15,New Mexico,0.0,0.0,47.91875,138.42
2020-02-16,New Mexico,0.0,0.0,47.91875,111.95
2020-02-17,New Mexico,0.0,0.0,47.91875,119.22
2020-02-18,New Mexico,0.0,0.0,47.91875,112.33
2020-02-19,New Mexico,0.0,0.0,47.91875,111.48
2020-02-20,New Mexico,0.0,0.0,47.91875,118.07
2020-02-21,New Mexico,0.0,0.0,47.91875,139.25
2020-02-22,New Mexico,0.0,0.0,47.91875,134.85
2020-02-23,New Mexico,0.0,0.0,47.91875,99.5
2020-02-24,New Mexico,0.0,0.0,47.91875,113.57
2020-02-25,New Mexico,0.0,0.0,47.91875,110.34
2020-02-26,New Mexico,0.0,0.0,47.91875,115.25
2020-02-27,New Mexico,0.0,0.0,47.91875,121.17
2020-02-28,New Mexico,0.0,0.0,47.91875,139.32
2020-02-29,New Mexico,0.0,0.0,47.91875,144.07
2020-03-01,New Mexico,0.0,0.0,47.91875,106.21
2020-03-02,New Mexico,0.0,0.0,47.91875,112.19
2020-03-03,New Mexico,0.0,0.0,47.91875,115.03
